::1 - - [18/Nov/2021:06:44:46 +0000] "GET / HTTP/1.1" 200 6260 "http://localhost:8000/user/sign-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
::1 - - [18/Nov/2021:06:44:49 +0000] "POST /likes/toggle/?id=61947b798c13091a6130230a&type=Post HTTP/1.1" 200 57 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
::1 - - [18/Nov/2021:06:44:51 +0000] "POST /likes/toggle/?id=61947b808c13091a6130230f&type=Comment HTTP/1.1" 200 57 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
::1 - - [18/Nov/2021:06:44:55 +0000] "POST /posts/create HTTP/1.1" 200 247 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
::1 - - [18/Nov/2021:06:44:59 +0000] "POST /comments/create HTTP/1.1" 302 46 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
::1 - - [18/Nov/2021:06:44:59 +0000] "GET / HTTP/1.1" 200 7815 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
::1 - - [18/Nov/2021:06:45:06 +0000] "POST /comments/create HTTP/1.1" 200 302 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
::1 - - [24/Nov/2021:08:01:28 +0000] "GET / HTTP/1.1" 200 7081 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
::1 - - [24/Nov/2021:08:01:28 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
::1 - - [24/Nov/2021:08:01:31 +0000] "GET /user/sign-up HTTP/1.1" 200 1874 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
::1 - - [24/Nov/2021:08:03:06 +0000] "POST /api/v1/users/sign-up HTTP/1.1" 422 34 "-" "PostmanRuntime/7.28.4"
::1 - - [24/Nov/2021:08:04:18 +0000] "POST /api/v1/users/sign-up HTTP/1.1" 422 34 "-" "PostmanRuntime/7.28.4"
::1 - - [24/Nov/2021:08:04:30 +0000] "POST /api/v1/users/sign-up HTTP/1.1" 200 57 "-" "PostmanRuntime/7.28.4"
::1 - - [24/Nov/2021:08:07:49 +0000] "POST /api/v1/users/sign-up HTTP/1.1" 500 36 "-" "PostmanRuntime/7.28.4"
::1 - - [24/Nov/2021:08:08:20 +0000] "POST /api/v1/users/sign-up HTTP/1.1" 422 32 "-" "PostmanRuntime/7.28.4"
::1 - - [24/Nov/2021:08:08:25 +0000] "POST /api/v1/users/sign-up HTTP/1.1" 500 36 "-" "PostmanRuntime/7.28.4"
::1 - - [24/Nov/2021:08:09:36 +0000] "POST /api/v1/users/sign-up HTTP/1.1" 500 36 "-" "PostmanRuntime/7.28.4"
